tconst,averageRating,numVotes
tt0054649,6.1,5046
tt0054652,6.3,1983
tt0054653,6.6,1379
tt0054665,7.7,3310
tt0054668,5.0,1424
tt0054673,1.9,10589
tt0054687,7.4,6097
tt0054691,3.6,2652
tt0054692,6.1,7971
tt0054698,7.5,199012
tt0054709,7.4,2733
tt0054724,3.6,1748
tt0054727,6.0,2639
tt0054731,7.5,3288
tt0054734,7.0,1495
tt0054743,7.8,19550
tt0054745,7.5,3850
tt0054749,7.7,13181
tt0054756,5.8,4551
tt0054757,6.8,10459
tt0054759,6.9,4254
tt0054763,7.0,1113
tt0054768,3.5,3491
tt0054777,6.5,7557
tt0054790,7.2,6600
tt0054795,6.0,3012
tt0054803,7.5,1326
tt0054805,6.4,2803
tt0054814,7.0,2005
tt0054817,5.4,1131
tt0054821,7.7,12728
tt0054823,4.9,1127
tt0054847,7.2,16584
tt0054850,6.1,2591
tt0054851,4.4,1723
tt0054853,6.4,2249
tt0054854,7.2,1357
tt0054861,6.6,1492
tt0054866,6.8,2852
tt0054880,4.6,1746
tt0054885,6.9,3932
tt0054890,6.6,2466
tt0054892,6.3,1185
tt0054898,6.3,1233
tt0054901,6.0,1134
tt0054923,5.7,1293
tt0054936,7.0,3245
tt0054938,5.6,4618
tt0054944,7.2,1988
tt0054946,6.2,1384
tt0054949,7.4,2939
tt0054950,4.3,1063
tt0054953,7.5,57858
tt0054988,6.8,4051
tt0054989,6.1,1566
tt0054997,7.9,89144
tt0055018,7.7,34697
tt0055019,7.5,4385
tt0055022,6.2,1048
tt0055024,6.7,1300
tt0055031,8.3,91943
tt0055032,7.7,45922
tt0055038,7.7,1735
tt0055047,7.0,9611
tt0055052,7.7,4734
tt0055058,4.5,2273
tt0055069,6.3,4891
tt0055073,6.7,3993
tt0055082,7.5,6011
tt0055093,7.4,8139
tt0055100,7.1,9287
tt0055106,4.8,1423
tt0055119,6.6,1265
tt0055124,6.7,1305
tt0055139,5.3,1797
tt0055146,7.2,1081
tt0055151,5.8,1143
tt0055152,5.8,3719
tt0055153,7.5,4599
tt0055184,7.2,24605
tt0055198,6.5,5803
tt0055200,6.6,3869
tt0055205,7.3,9056
tt0055207,6.7,9214
tt0055214,6.6,1637
tt0055230,6.4,4441
tt0055233,8.8,7993
tt0055254,7.3,190171
tt0055256,7.8,23885
tt0055257,7.1,14337
tt0055270,7.2,1058
tt0055277,7.2,25333
tt0055278,6.7,4260
tt0055279,6.5,1283
tt0055283,6.9,1013
tt0055294,3.9,3499
tt0055304,7.0,17529
tt0055310,7.8,3988
tt0055312,7.1,8405
tt0055318,6.6,1404
tt0055320,7.9,7243
tt0055336,7.2,1132
tt0055342,6.0,1030
tt0055353,8.0,10227
tt0055361,6.8,1252
tt0055370,5.8,1043
tt0055380,1.7,1208
tt0055382,6.4,3153
tt0055399,7.3,5207
tt0055400,7.9,5348
tt0055408,3.9,1571
tt0055438,6.3,1732
tt0055452,2.6,1757
tt0055458,5.2,1246
tt0055464,6.7,1878
tt0055471,7.7,23445
tt0055489,6.8,2137
tt0055499,7.9,28481
tt0055505,7.4,6018
tt0055506,7.4,6647
tt0055508,7.9,1767
tt0055516,5.7,1268
tt0055524,6.0,1070
tt0055526,6.1,1651
tt0055534,6.8,1637
tt0055539,7.2,2046
tt0055558,6.7,7371
tt0055562,2.2,2906
tt0055571,7.3,4200
tt0055572,7.3,19858
tt0055597,7.7,7715
tt0055599,5.6,1330
tt0055601,8.0,27226
tt0055602,8.0,2377
tt0055608,6.0,6894
tt0055614,7.6,124923
tt0055618,7.6,3959
tt0055623,6.3,2193
tt0055630,8.2,138027
tt0055633,6.9,3147
tt0055635,8.0,1422
tt0055657,8.5,5534
tt0055662,7.3,11780
tt0055666,8.4,3387
tt0055683,7.0,25384
tt0055686,7.2,3384
tt0055689,7.4,3473
tt0055701,7.5,6593
tt0055708,8.5,4452
tt0055710,7.6,3403
tt0055715,7.5,1510
tt0055718,6.3,1004
tt0055719,6.5,7968
tt0055724,7.9,1383
tt0055728,7.7,7847
tt0055732,7.2,1222
tt0055738,6.8,2457
tt0055747,7.2,2516
tt0055763,7.4,1433
tt0055774,6.9,7450
tt0055779,5.9,1323
tt0055796,7.8,5160
tt0055797,6.1,1793
tt0055798,7.8,20500
tt0055805,7.0,5351
tt0055809,6.5,2525
tt0055819,5.8,1096
tt0055824,7.7,33364
tt0055827,7.0,1091
tt0055830,7.0,29716
tt0055831,6.1,3375
tt0055832,6.5,3100
tt0055841,5.5,1122
tt0055844,6.9,3001
tt0055850,7.6,2311
tt0055852,7.8,29658
tt0055858,6.8,2705
tt0055871,7.4,3157
tt0055872,5.7,1649
tt0055884,7.1,3202
tt0055892,7.2,3513
tt0055893,4.9,1219
tt0055894,6.1,9371
tt0055895,7.8,14609
tt0055902,4.6,1515
tt0055904,6.7,1055
tt0055905,6.0,1101
tt0055910,7.8,4978
tt0055913,7.9,15076
tt0055928,7.2,186414
tt0055946,2.3,6258
tt0055950,7.6,1971
tt0055966,6.5,1180
tt0055972,7.3,7201
tt0055981,7.6,2436
tt0055988,5.7,1459
tt0055992,6.5,3139
tt0055998,7.2,3595
tt0056012,6.5,1084
tt0056014,6.1,1085
tt0056016,5.8,1394
tt0056017,7.1,1395
tt0056023,5.6,3801
tt0056040,6.1,1892
tt0056045,7.4,1835
tt0056048,7.1,7280
tt0056049,8.0,6506
tt0056056,5.2,1055
tt0056058,8.6,80288
tt0056059,7.1,15058
tt0056062,6.9,7818
tt0056085,7.1,24563
tt0056093,6.8,1310
tt0056095,6.5,3612
tt0056110,6.3,1109
tt0056111,8.0,41833
tt0056112,6.3,3298
tt0056119,8.2,38703
tt0056121,7.2,1839
tt0056127,4.7,2014
tt0056134,7.9,1245
tt0056135,7.4,1168
tt0056138,6.1,3273
tt0056141,7.3,2823
tt0056142,5.7,11683
tt0056160,7.9,1537
tt0056165,6.4,1293
tt0056171,6.8,2377
tt0056172,8.3,329829
tt0056183,6.9,2034
tt0056193,7.5,112682
tt0056194,7.5,9721
tt0056195,7.5,10530
tt0056196,7.5,6208
tt0056197,7.7,61251
tt0056210,7.6,3154
tt0056211,4.8,2774
tt0056215,7.8,10965
tt0056217,8.1,85945
tt0056218,7.9,82697
tt0056219,5.9,1674
tt0056234,6.6,2944
tt0056241,8.1,21485
tt0056255,6.8,6128
tt0056262,7.7,20001
tt0056264,7.2,18719
tt0056267,6.5,1671
tt0056277,6.6,3929
tt0056279,6.9,4402
tt0056285,6.3,1063
tt0056289,6.7,3078
tt0056291,7.4,24433
tt0056293,3.8,1425
tt0056300,8.1,4423
tt0056302,7.0,1145
tt0056307,6.8,1098
tt0056308,6.6,1472
tt0056315,6.3,2185
tt0056322,8.3,4315
tt0056327,7.7,4763
tt0056331,6.6,5187
tt0056335,6.8,1604
tt0056341,6.2,1752
tt0056346,6.8,2011
tt0056347,6.4,3966
tt0056350,5.9,1289
tt0056352,6.3,1564
tt0056356,7.2,1009
tt0056357,7.3,2837
tt0056368,6.5,5167
tt0056370,7.1,2256
tt0056371,6.8,3260
tt0056389,7.6,1105
tt0056405,3.6,4637
tt0056406,7.8,5079
tt0056412,7.4,15540
tt0056415,1.9,1473
tt0056417,6.1,2860
tt0056424,6.4,1569
tt0056436,8.1,1928
tt0056443,8.0,42861
tt0056444,8.0,11399
tt0056452,6.8,3832
tt0056470,5.9,1384
tt0056480,5.4,1401
tt0056496,6.4,1037
tt0056499,2.9,1729
tt0056504,5.7,2353
tt0056512,8.2,13626
tt0056514,7.2,1165
tt0056521,5.6,1329
tt0056526,5.9,1415
tt0056537,7.3,1402
tt0056541,7.1,8891
tt0056552,6.8,8810
tt0056556,6.3,4770
tt0056575,6.6,11307
tt0056576,6.6,4317
tt0056579,6.1,1243
tt0056580,5.6,1104
tt0056585,5.8,2184
tt0056592,8.3,343802
tt0056606,6.3,2888
tt0056625,6.4,3128
tt0056626,6.6,2234
tt0056628,7.3,1338
tt0056632,6.6,2648
tt0056636,7.4,3581
tt0056662,7.4,1017
tt0056663,7.8,36535
tt0056671,6.7,3224
tt0056675,6.2,1187
tt0056676,6.5,2351
tt0056687,8.0,65073
tt0056693,4.6,1142
tt0056700,6.4,2332
tt0056704,6.7,2522
tt0056714,7.6,6198
tt0056732,8.0,37034
tt0056736,7.7,23450
tt0056739,7.4,1115
tt0056745,7.3,1068
tt0056751,8.4,40754
tt0056757,8.1,5003
tt0056758,6.6,5933
tt0056775,7.2,3208
tt0056777,8.2,9843
tt0056778,7.2,1654
tt0056780,7.0,3911
tt0056800,6.7,7792
tt0056801,8.0,129479
tt0056825,7.7,6283
tt0056844,7.2,2246
tt0056845,6.5,1919
tt0056846,7.2,4520
tt0056860,5.7,2463
tt0056868,7.2,7401
tt0056869,7.6,213305
tt0056875,5.0,7664
tt0056883,7.1,1423
tt0056884,7.3,5729
tt0056891,6.6,9777
tt0056903,6.9,3112
tt0056904,5.5,1089
tt0056905,6.7,3804
tt0056906,6.1,1109
tt0056907,6.7,3086
tt0056910,6.8,4481
tt0056912,6.4,3191
tt0056917,7.0,2916
tt0056919,7.0,3269
tt0056923,7.8,89928
tt0056930,7.2,3663
tt0056931,6.2,5248
tt0056937,7.0,39410
tt0056940,6.0,1281
tt0056943,6.5,7451
tt0056945,8.0,3553
tt0056956,6.8,3500
tt0056957,6.2,1335
tt0056961,3.3,2103
tt0056964,5.7,1190
tt0056965,6.8,1192
tt0056966,7.2,1248
tt0056982,7.6,1388
tt0056983,5.7,9705
tt0056989,6.8,1039
tt0056993,6.3,3227
tt0057006,7.3,1040
tt0057007,6.7,10268
tt0057012,8.3,538880
tt0057051,6.7,2773
tt0057058,7.8,11099
tt0057063,6.1,2060
tt0057069,6.3,1213
tt0057071,5.5,3800
tt0057076,7.3,151288
tt0057078,6.6,4987
tt0057083,5.9,3967
tt0057090,6.1,1190
tt0057091,7.9,32394
tt0057093,6.6,2286
tt0057115,8.2,269486
tt0057128,6.7,9118
tt0057129,7.4,44295
tt0057134,6.7,1771
tt0057163,7.8,25085
tt0057168,6.9,1758
tt0057171,7.2,10825
tt0057176,7.2,1501
tt0057180,7.0,5510
tt0057181,2.4,5429
tt0057183,6.6,1197
tt0057187,7.3,22989
tt0057191,6.1,3305
tt0057193,7.5,48918
tt0057197,7.3,32821
tt0057200,6.4,1212
tt0057207,7.0,3073
tt0057212,7.4,1117
tt0057215,5.8,1673
tt0057225,6.1,2330
tt0057226,6.2,4220
tt0057227,5.3,2622
tt0057229,8.1,2146
tt0057232,7.2,1919
tt0057237,7.3,1849
tt0057238,6.9,1115
tt0057239,7.3,2374
tt0057242,7.1,1051
tt0057244,7.1,1126
tt0057251,7.5,14647
tt0057254,6.8,5957
tt0057259,6.0,3294
tt0057261,6.9,21222
tt0057263,7.2,5744
tt0057272,7.3,1036
tt0057277,8.3,5313
tt0057280,5.8,1354
tt0057286,7.6,3528
tt0057295,6.4,3756
tt0057298,7.1,17531
tt0057318,6.2,4670
tt0057323,7.4,2911
tt0057324,6.2,2971
tt0057328,6.3,2032
tt0057329,6.9,6848
tt0057334,7.2,7214
tt0057336,7.0,3972
tt0057344,7.3,4897
tt0057345,7.4,37521
tt0057357,7.5,2979
tt0057358,8.0,28330
tt0057360,5.7,1684
tt0057363,7.4,2605
tt0057372,6.6,20084
tt0057379,5.4,2701
tt0057380,6.1,1939
tt0057393,6.6,3142
tt0057396,5.9,1282
tt0057401,6.7,3541
tt0057413,7.0,59368
tt0057422,6.5,2204
tt0057426,6.8,5619
tt0057427,7.6,25730
tt0057443,6.9,5989
tt0057449,6.5,14450
tt0057460,5.8,1035
tt0057463,6.5,2095
tt0057465,6.6,3224
tt0057466,7.5,2000
tt0057473,6.0,1226
tt0057490,7.8,14999
tt0057495,7.3,13612
tt0057503,7.3,2498
tt0057507,1.9,5044
tt0057517,6.6,2098
tt0057518,6.1,3342
tt0057522,6.1,1545
tt0057523,7.0,3358
tt0057530,6.9,1339
tt0057541,6.1,1982
tt0057542,6.9,2854
tt0057543,6.7,3565
tt0057546,7.1,110817
tt0057556,6.2,1559
tt0057565,8.4,60686
tt0057569,5.1,8973
tt0057578,7.5,7419
tt0057579,7.2,2741
tt0057581,6.9,6137
tt0057590,6.4,14871
tt0057591,7.7,6873
tt0057598,6.7,1505
tt0057600,7.8,1345
tt0057603,7.0,14928
tt0057608,6.6,3710
tt0057611,7.7,22054
tt0057622,6.0,2165
tt0057623,6.4,1072
tt0057634,6.3,4448
tt0057637,7.5,2286
tt0057642,7.4,1042
tt0057643,7.9,7797
tt0057646,5.8,1345
tt0057652,6.9,1875
tt0057654,7.5,3186
tt0057680,6.4,2873
tt0057681,6.5,1588
tt0057683,6.7,2921
tt0057687,6.8,4838
tt0057693,6.6,8745
tt0057694,7.7,3576
tt0057695,8.4,1179
tt0057697,7.3,4105
tt0057710,7.3,3034
tt0057714,7.1,2083
tt0057715,7.2,2131
tt0057718,6.2,1081
tt0057729,8.0,22944
tt0057730,7.9,5684
tt0057731,7.0,1224
tt0057733,7.6,25770
tt0057742,7.3,2587
tt0057748,6.3,3107
tt0057751,7.4,17864
tt0057752,7.0,4583
tt0057765,7.7,6689
tt0057773,7.8,17911
tt0057785,7.8,3573
tt0057786,7.3,1534
tt0057790,7.9,5398
tt0057793,8.1,1583
tt0057796,7.1,1895
tt0057798,7.2,4474
tt0057809,7.3,5134
tt0057811,6.4,4818
tt0057812,7.1,5647
tt0057813,6.4,1230
tt0057829,7.6,1908
tt0057831,7.6,24907
tt0057840,7.3,5952
tt0057842,7.7,3209
tt0057846,6.7,3155
tt0057851,6.4,3463
tt0057859,3.0,3068
tt0057869,7.6,28096
tt0057870,6.8,2085
tt0057877,7.7,16537
tt0057878,6.7,2519
tt0057879,6.7,2417
tt0057883,7.6,4028
tt0057887,5.4,1848
tt0057892,7.5,1079
tt0057897,6.3,1054
tt0057905,6.4,1161
tt0057916,6.6,1678
tt0057917,6.5,2622
tt0057918,6.7,5267
tt0057919,5.9,2714
tt0057920,6.2,3276
tt0057924,5.7,1316
tt0057933,7.2,2800
tt0057935,8.1,7597
tt0057940,6.7,6769
tt0057950,7.6,3512
tt0057952,6.1,3146
tt0057960,7.5,2807
tt0057967,7.3,8536
tt0057970,2.0,4829
tt0057982,7.7,1829
tt0057986,5.6,3767
tt0057993,6.8,3142
tt0057997,7.3,6974
tt0057999,7.2,1984
tt0058001,7.3,3088
tt0058003,7.4,18596
tt0058006,7.2,5887
tt0058007,4.8,2691
tt0058018,6.3,3535
tt0058019,6.3,1158
tt0058022,7.8,3736
tt0058025,6.0,1604
tt0058026,6.3,1208
tt0058050,5.8,2614
tt0058060,5.9,1821
tt0058073,6.0,4921
tt0058083,8.0,26150
tt0058085,6.7,10797
tt0058089,6.9,12933
tt0058091,6.8,2017
tt0058092,7.3,13043
tt0058100,6.5,6767
tt0058101,5.7,1518
tt0058123,7.0,3287
tt0058124,5.4,2715
tt0058126,8.2,3094
tt0058135,7.1,14615
tt0058138,7.3,7121
tt0058142,6.9,1593
tt0058150,7.7,209525
tt0058153,6.8,3385
tt0058154,6.2,2212
tt0058155,6.4,7464
tt0058164,7.1,1060
tt0058166,7.1,2043
tt0058182,7.5,49767
tt0058191,6.6,1706
tt0058202,6.0,1009
tt0058203,7.0,6705
tt0058208,3.4,3324
tt0058212,6.5,7520
tt0058213,7.5,16808
tt0058230,6.5,6280
tt0058232,7.0,1137
tt0058238,6.3,2495
tt0058242,6.4,2383
tt0058249,7.4,10133
tt0058262,7.0,9993
tt0058263,7.5,2682
tt0058265,6.9,9010
tt0058267,5.2,1600
tt0058275,7.4,3203
tt0058277,7.7,1017
tt0058279,7.9,21517
tt0058283,6.7,3998
tt0058294,6.8,3436
tt0058301,5.7,1280
tt0058307,6.2,2009
tt0058311,3.0,2039
tt0058324,7.1,6560
tt0058326,6.8,1227
tt0058329,7.1,56276
tt0058331,7.8,193032
tt0058333,6.9,17328
tt0058335,7.4,11974
tt0058336,6.3,1227
tt0058343,6.6,1876
tt0058349,8.0,2267
tt0058361,7.7,1728
tt0058365,5.7,1046
tt0058371,6.5,3229
tt0058374,6.3,5798
tt0058379,6.5,11133
tt0058382,7.0,6127
tt0058383,7.1,6632
tt0058384,5.2,1849
tt0058385,7.7,105209
tt0058390,7.2,9250
tt0058401,6.5,1070
tt0058403,6.3,2712
tt0058404,7.6,13638
tt0058405,6.7,2737
tt0058409,7.2,3561
tt0058413,6.8,1086
tt0058414,7.9,2241
tt0058425,6.5,1167
tt0058430,7.9,24052
tt0058437,6.2,2627
tt0058439,8.0,1340
tt0058440,4.9,1377
tt0058450,7.8,33334
tt0058453,6.2,9842
tt0058456,6.2,2682
tt0058458,7.5,8798
tt0058461,7.9,244752
tt0058472,7.6,1645
tt0058486,6.9,1116
tt0058500,7.1,3126
tt0058507,5.8,1029
tt0058525,6.6,2476
tt0058529,6.4,5902
tt0058530,6.4,7398
tt0058534,6.0,3453
tt0058536,8.0,40176
tt0058541,7.2,1219
tt0058544,6.5,8616
tt0058547,7.3,2007
tt0058548,2.7,13036
tt0058555,6.8,6004
tt0058557,7.6,7840
tt0058561,5.8,1410
tt0058564,7.9,4110
tt0058567,7.1,14259
tt0058571,6.9,7734
tt0058576,7.8,18169
tt0058578,7.9,4527
tt0058580,6.4,4950
tt0058586,7.3,32523
tt0058600,6.7,1134
tt0058604,8.2,11530
tt0058606,6.8,8393
tt0058615,1.6,3563
tt0058620,6.8,7188
tt0058621,6.2,1199
tt0058622,6.6,1299
tt0058625,8.4,24283
tt0058631,8.2,1060
tt0058642,7.8,9109
tt0058649,6.5,1478
tt0058652,7.6,4221
tt0058659,5.2,3425
tt0058663,4.8,1225
tt0058666,6.4,1125
tt0058672,6.9,11223
tt0058692,6.6,3078
tt0058694,5.8,5482
tt0058698,5.6,1099
tt0058700,6.7,22824
tt0058701,7.1,4592
tt0058708,6.6,4465
tt0058709,5.9,1927
tt0058715,7.6,14477
tt0058724,7.4,2110
tt0058725,6.4,9685
tt0058740,6.9,2114
tt0058743,6.9,6383
tt0058745,6.1,1784
tt0058751,6.5,3761
tt0058753,6.1,1699
tt0058754,6.8,3326
tt0058756,6.6,4014
tt0058777,7.7,44620
tt0058789,6.4,2511
tt0058791,7.6,3814
tt0058796,5.3,7831
tt0058797,8.1,1470
tt0058800,7.4,3517
tt0058801,7.4,1529
tt0058805,8.2,14563
tt0058806,6.9,1891
tt0058808,7.3,8080
tt0058812,7.8,13211
tt0058815,7.4,18363
tt0058816,7.2,2661
tt0058817,6.9,1146
tt0058824,7.3,9370
tt0058846,8.2,1648
tt0058847,6.6,1788
tt0058855,8.1,6991
tt0058863,7.3,1761
tt0058886,7.2,8511
tt0058888,8.3,22371
tt0058898,7.0,29076
tt0058909,6.6,1899
tt0058917,5.9,1332
tt0058920,6.1,1057
tt0058926,6.7,2817
tt0058930,6.3,2170
tt0058933,4.9,1188
tt0058946,8.1,71347
tt0058947,6.8,18543
tt0058953,5.6,3287
tt0058954,3.4,1179
tt0058962,7.3,6264
tt0058977,6.2,1137
tt0058981,6.4,3665
tt0058983,4.5,2513
tt0058985,7.6,10660
tt0058997,7.3,10841
tt0059012,7.6,10732
tt0059014,6.2,3552
tt0059015,6.4,1444
tt0059017,6.7,16917
tt0059020,7.9,1214
tt0059026,8.3,47410
tt0059037,7.2,19021
tt0059043,7.5,12558
tt0059044,5.1,2111
tt0059049,6.9,2071
tt0059050,7.2,2442
tt0059063,7.1,1426
tt0059065,5.9,3088
tt0059076,5.1,2610
tt0059079,6.9,5327
tt0059080,5.2,4039
tt0059084,7.0,8268
tt0059094,6.3,1923
tt0059095,6.6,5391
tt0059100,4.9,1120
tt0059106,6.3,3275
tt0059112,5.8,1953
tt0059113,7.9,84717
tt0059114,6.4,1310
tt0059116,7.0,1677
tt0059122,7.5,1729
tt0059124,5.1,2720
tt0059125,6.6,8151
tt0059126,5.6,5594
tt0059127,6.6,11450
tt0059143,6.6,1370
tt0059159,6.9,1779
tt0059160,6.4,2170
tt0059161,2.3,1552
tt0059162,5.8,2138
tt0059166,6.2,2625
tt0059168,6.8,8819
tt0059170,6.6,16821
tt0059183,7.5,23254
tt0059199,3.8,1898
tt0059205,5.5,2560
tt0059219,5.8,2672
tt0059221,7.2,8014
tt0059224,6.3,3137
tt0059229,7.4,15300
tt0059232,6.1,1100
tt0059241,6.9,1185
tt0059243,7.2,20815
tt0059245,6.6,12757
tt0059246,8.3,8926
tt0059250,6.5,4710
tt0059252,5.5,1121
tt0059255,4.6,2063
tt0059260,7.1,21804
tt0059263,6.5,8564
tt0059269,6.5,2441
tt0059274,7.8,15948
tt0059287,4.7,1715
tt0059297,6.2,3626
tt0059298,5.3,1010
tt0059303,7.0,1943
tt0059309,7.3,10888
tt0059311,6.1,2316
tt0059314,6.1,4434
tt0059319,7.2,18695
tt0059320,7.1,1165
tt0059346,6.2,8106
tt0059348,7.6,2577
tt0059358,7.5,5295
tt0059362,6.3,3929
tt0059369,6.3,1803
tt0059377,5.5,1393
tt0059390,5.9,1360
tt0059399,6.7,4402
tt0059410,6.9,4101
tt0059415,7.4,9927
tt0059417,7.0,1822
tt0059418,6.7,9213
tt0059431,5.7,1412
tt0059440,6.9,4188
tt0059447,6.3,1982
tt0059448,7.2,6359
tt0059453,6.0,1472
tt0059459,7.2,1074
tt0059462,5.8,1052
tt0059464,1.8,10156
tt0059465,5.6,3906
tt0059470,7.0,4721
tt0059474,5.9,1733
tt0059477,6.3,1512
tt0059496,7.1,7125
tt0059499,6.6,1493
tt0059518,6.4,2228
tt0059527,8.2,10170
tt0059529,8.1,2217
tt0059538,5.8,1800
tt0059540,6.5,2303
tt0059549,6.6,5799
tt0059550,8.4,15724
tt0059555,7.0,1735
tt0059557,6.4,7431
tt0059563,5.4,2572
tt0059565,6.7,1497
tt0059573,8.0,9933
tt0059575,7.6,11291
tt0059578,8.2,289302
tt0059592,7.4,38882
tt0059601,6.5,2482
tt0059616,7.4,6324
tt0059619,7.5,5334
tt0059631,7.0,1830
tt0059633,7.2,1267
tt0059635,6.2,3633
tt0059637,4.3,1007
tt0059641,5.6,1237
tt0059643,7.7,6202
tt0059646,7.6,59739
tt0059649,6.9,1307
tt0059653,6.4,4730
tt0059661,6.1,2014
tt0059673,7.4,2639
tt0059674,6.2,4020
tt0059675,6.7,1633
tt0059678,6.1,3325
tt0059710,5.8,3823
tt0059711,7.3,10106
tt0059712,7.0,7392
tt0059715,7.3,1701
tt0059719,7.8,11380
tt0059727,6.2,3827
tt0059729,7.0,2591
tt0059740,7.1,20094
tt0059742,8.1,277286
tt0059746,6.9,1113
tt0059749,7.5,19698
tt0059753,7.6,7657
tt0059764,6.5,2694
tt0059776,7.5,3544
tt0059786,2.4,1128
tt0059792,6.2,7687
tt0059793,6.7,8399
tt0059794,6.5,1065
tt0059797,7.0,9559
tt0059798,7.3,3839
tt0059800,6.9,131810
tt0059807,7.6,1028
tt0059812,8.3,2910
tt0059813,6.3,1095
tt0059817,7.8,2359
tt0059821,6.4,7214
tt0059825,7.8,20635
tt0059829,7.7,1077
tt0059831,6.2,2537
tt0059837,6.1,1508
tt0059855,8.1,2616
tt0059856,7.1,2362
tt0059872,6.8,1198
tt0059878,3.7,2811
tt0059880,4.2,1228
tt0059884,8.1,2346
tt0059885,7.1,15705
tt0059887,3.8,1990
tt0059893,7.6,1612
tt0059894,7.9,7622
tt0059895,5.3,2770
tt0059896,6.6,3836
tt0059903,6.1,11520
tt0059909,6.6,1168
tt0059914,4.5,1174
tt0059915,6.6,3041
tt0059927,6.4,4201
tt0059930,6.5,1416
tt0059934,7.5,1803
tt0059936,7.4,2183
tt0059942,7.3,1676
tt0059956,6.3,4202
tt0059958,5.8,1716
tt0059968,7.5,27870
tt0059973,7.8,2047
tt0059977,7.0,1294
tt0059978,8.1,5740
tt0059982,7.0,3542
tt0059991,7.3,3462
tt0059995,6.8,1058
tt0060004,6.2,2180
tt0060009,7.9,12387
tt0060010,7.5,5539
tt0060012,7.1,1059
tt0060018,7.4,2131
tt0060019,7.9,14350
tt0060025,6.4,1231
tt0060026,7.2,2337
tt0060028,8.4,97175
tt0060033,7.0,1330
tt0060034,7.3,3517
tt0060035,7.4,1071
tt0060036,7.5,4566
tt0060037,7.1,2829
tt0060038,7.9,1175
tt0060048,5.7,1243
tt0060049,5.5,1281
tt0060050,6.7,2857
tt0060063,6.9,1136
tt0060073,7.0,2048
tt0060074,2.4,1575
tt0060086,7.0,16392
tt0060089,6.7,1095
tt0060094,5.3,1974
tt0060095,6.3,2885
tt0060097,5.7,2872
tt0060107,8.0,59050
tt0060109,6.4,1258
tt0060112,6.0,1189
tt0060116,7.5,1158
tt0060120,6.2,3752
tt0060121,6.4,8606
tt0060125,7.7,5597
tt0060126,5.3,1023
tt0060135,5.6,1297
tt0060138,7.7,24066
tt0060143,6.1,1976
tt0060153,6.5,36981
tt0060161,8.0,6427
tt0060164,6.2,6613
tt0060165,7.3,4947
tt0060168,3.8,2392
tt0060174,5.1,1206
tt0060176,7.4,70644
tt0060177,7.1,7943
tt0060182,7.2,7298
tt0060183,7.2,1628
tt0060186,5.5,1376
tt0060188,5.4,1467
tt0060196,8.8,856715
tt0060200,6.4,5005
tt0060214,6.7,6126
tt0060218,6.3,4145
tt0060223,7.5,2582
tt0060228,6.0,1539
tt0060230,7.5,1709
tt0060232,7.1,14440
tt0060261,6.7,2361
tt0060263,6.4,1415
tt0060268,7.0,14520
tt0060277,7.9,12648
tt0060278,5.9,4788
tt0060287,5.9,1457
tt0060288,6.3,2147
tt0060304,6.5,8991
tt0060305,7.9,7159
tt0060307,5.8,3439
tt0060315,7.2,32695
tt0060330,6.5,3288
tt0060345,8.3,62970
tt0060355,6.5,4630
tt0060371,7.6,6587
tt0060380,7.0,2307
tt0060383,6.3,1006
tt0060390,7.2,46611
tt0060395,7.3,1999
tt0060397,6.8,21792
tt0060400,6.7,8387
tt0060401,7.3,2480
tt0060410,7.4,2398
tt0060414,5.5,1627
tt0060420,7.1,2709
tt0060424,7.2,16403
tt0060429,5.5,2530
tt0060434,5.0,1116
tt0060437,6.8,8224
tt0060438,6.8,10258
tt0060440,6.2,3822
tt0060445,7.0,7228
tt0060446,5.1,3011
tt0060450,6.4,8842
tt0060453,6.9,4453
tt0060457,4.6,1446
tt0060463,6.4,5467
tt0060464,5.5,6880
tt0060472,7.2,11246
tt0060474,7.9,21362
tt0060475,6.5,3949
tt0060476,5.8,1204
tt0060479,6.5,2198
tt0060481,7.3,2579
tt0060482,7.6,2108
tt0060486,7.0,1259
tt0060490,6.8,11656
tt0060491,6.5,3861
tt0060511,5.3,1850
tt0060522,7.5,31014
tt0060529,7.3,1304
tt0060536,2.9,1236
tt0060538,7.6,1461
tt0060543,7.1,1756
tt0060545,7.6,3455
tt0060548,6.1,4326
tt0060550,8.1,23350
tt0060558,3.4,2161
tt0060560,7.2,2631
tt0060574,7.2,2796
tt0060584,8.3,14377
tt0060586,6.9,1675
tt0060588,6.8,8788
tt0060594,6.3,1151
tt0060597,7.7,1243
tt0060635,7.4,3960
tt0060636,6.3,1864
tt0060637,6.3,2540
tt0060640,5.8,1634
tt0060645,6.9,2702
tt0060647,6.2,4785
tt0060648,7.1,1787
tt0060661,6.5,1944
tt0060665,7.7,38804
tt0060666,1.7,38128
tt0060668,7.5,2793
tt0060672,3.2,1194
tt0060675,7.4,18318
tt0060689,7.5,1043
tt0060701,6.6,1283
tt0060708,5.0,3355
tt0060712,4.8,1394
tt0060714,6.5,2167
tt0060722,7.6,1562
tt0060726,6.4,3254
tt0060728,5.8,2637
tt0060736,7.3,6071
tt0060742,8.3,5612
tt0060747,7.3,2092
tt0060748,6.9,9512
tt0060753,1.6,6577
tt0060754,6.5,1623
tt0060758,7.4,6702
tt0060760,5.7,1056
